f1,f2,f3,f4,f5,label
0.518300168042316,0.10820086804972928,0.28452337494314517,0.8396647923575591,0.7665867086049943,0
0.6478937178326242,0.7925281071872284,0.6634354172288446,0.21062427867494915,0.27627815690686763,1
0.7355657024945123,0.5918795844056528,0.35120894063463337,0.36988635712742424,0.6998202755510757,1
0.3340135594824212,0.2253907442475489,0.5806955254413495,0.5933022390611323,0.8213865793027534,0
0.42634908018362583,0.42026276928146644,0.1005105822872564,0.5119276495393276,0.6034882645413073,0
0.7439554411147689,0.9422577989936947,0.6546480947225947,0.8942231829603896,0.6290965425618834,1
0.09444093345254512,0.6307504999857394,0.2955592910651996,0.0625512304549275,0.6529588542695187,0
0.4914564289014829,0.3126065644083902,0.7601930727548427,0.3236208473585891,0.6236380261391106,0
0.0016123537129357768,0.30972247613647974,0.7017708378742314,0.8435409163600193,0.997850444624874,0
0.631088988911078,0.633043750423231,0.6779255482835135,0.02244346433739841,0.011137268865845651,1
0.2120996171681192,0.4359362860802233,0.06947630768611224,0.2616599418919815,0.06526633289328965,0
0.3474416440731092,0.02628724254395065,0.05208435168194958,0.008182034653880232,0.2559164444768791,0
0.2846282934931701,0.09008462655331095,0.0721912417669367,0.22578562542714853,0.6923414050879716,0
0.5005624886964938,0.05739601168524622,0.8649818961296449,0.9680643629608048,0.7275623283126438,0
0.7519584294204545,0.3957269319316302,0.741756028299515,0.12667767947446618,0.33346437602453427,1
0.03280793593672726,0.11297822810461833,0.6092811440567076,0.7855962048577831,0.1274904682733652,0
0.054128241789540565,0.7590461672962973,0.505934454624443,0.4655359915319365,0.08048556981853983,0
0.0945458730167581,0.7456271115675482,0.07423508993887795,0.7744425978606805,0.11911883701662507,0
0.381420797863837,0.08674000277546767,0.7543662592772786,0.5922653848920397,0.06469054775442795,1
0.4805174175375918,0.09326675291167563,0.9092053573004999,0.1818442866002683,0.46826079721716984,1
0.9773031107379837,0.42862934047456047,0.5611215140916623,0.04505016207021284,0.9426262383592708,1
0.406795239236749,0.47538124441199636,0.9489579034685186,0.8358952605634059,0.7163602437958817,1
0.15261589790366414,0.17299754340627937,0.7693333259569993,0.6511741380736866,0.8366689221944223,1
0.9332189216657868,0.09968812422834183,0.6990870678583585,0.26624820426594553,0.9500828314846452,1
0.11236877746259333,0.6027369827146303,0.19465152429867094,0.8126018472444584,0.6354367187554045,0
0.1527597407430914,0.8319766596352619,0.2061030953498194,0.27404174613839727,0.6879965556846849,0
0.16711992440340062,0.3161411731106195,0.4123741961473255,0.6324281834229395,0.04949723126947325,0
0.24701154993983143,0.5946077738210137,0.03275377806455404,0.14449963043428837,0.11894516783108822,0
0.08105484272425867,0.8503004928360627,0.00888104206432061,0.07937332870761371,0.4438395696217041,0
0.24570832509770157,0.4646150792044965,0.04176804067386286,0.18740313492599647,0.8025089237848555,0
0.890451242824594,0.7070272208802212,0.8686434288975239,0.9665068783359586,0.239925562912509,1
0.2685779431933516,0.6698422493712344,0.16847950275540824,0.22036654865196947,0.48842890553629437,0
0.34178554980379705,0.9743705484784086,0.8462364790691345,0.8767375672453439,0.6585771242174185,1
0.6761165341974655,0.8664107763260349,0.30782112583959853,0.5431664611596964,0.14304674972057918,1
0.39898896265288175,0.4466585978855796,0.0730727023470854,0.6446192467853038,0.2808807172074781,0
0.5298163607172315,0.22750080856978427,0.8077164006030291,0.7674936632638132,0.4485711469014876,1
0.4198338109778399,0.6013553333505458,0.9384759905629346,0.9752761401012351,0.10613927764315823,1
0.5664247673296811,0.6644865264022558,0.8565266596123855,0.8013565276478801,0.5611947721659825,1
0.5564171671458861,0.29286332664434434,0.7564403686651157,0.20051040846823942,0.4071950905517149,1
0.4046597205608339,0.7731932750151524,0.9252851731073155,0.4326113596939539,0.04309686760972975,1
0.5387019425961294,0.005805276304798546,0.5259966828837226,0.32223602729985956,0.02249093023311277,0
0.9394598347787103,0.030962486848391424,0.36299232814280824,0.4748396431763665,0.21355174653399767,0
0.795299900211377,0.9121792520788073,0.09431562679493277,0.7798871261109568,0.7768846760822643,1
0.9724405670192895,0.7090246331469501,0.43873292685460685,0.9673724182759683,0.8516668424654217,1
0.06284335907270455,0.06567571055495836,0.8934443874938347,0.6381138646141125,0.3034969342584437,0
0.21855460620329648,0.497688930752343,0.7184074506151601,0.7103671456821613,0.5261922316624326,1
0.3724002279176035,0.1201083125503053,0.9215914815937338,0.8927571346422543,0.4285382001989181,1
0.3091856170558904,0.570498807922101,0.5768108838902508,0.5227379558306467,0.5160293347859995,0
0.9721221937166119,0.7159548011844349,0.02801991130673276,0.021319688306064344,0.00745177998549762,0
0.010554929927030998,0.32667760394635925,0.05438485044374841,0.8077680138752845,0.3828279438764205,0
0.15375893763508564,0.3166973674400184,0.12409275559639399,0.18203987732042481,0.8372303216962623,0
0.9187673659279126,0.7755527966516292,0.5822591664888687,0.52694090075267,0.07558268957828695,1
0.6294827756795703,0.4883161772489534,0.1955195478649504,0.7651330305091558,0.20217873814421683,0
0.8675628762709741,0.09022060535048515,0.07722842014319564,0.823538738064716,0.6173724870518442,0
0.6805647141673438,0.7898263037318812,0.36939359343628897,0.8413916842034016,0.7294424983891262,1
0.9270975213614111,0.49415675934423053,0.22078767210165562,0.38923738039902867,0.8415948362562363,1
0.6343497603526642,0.7421293605876119,0.2048698976923109,0.4449333324172412,0.7256372593387412,0
0.7344795326424608,0.5259600386766096,0.449831663508641,0.5253772571704224,0.9450442359184837,0
0.5653355675772161,0.40966572718142735,0.844545891541288,0.17896464418766855,0.05817582047611414,1
0.6847282246157789,0.15654414207898515,0.5379012114178533,0.5677415225050446,0.25957830743204513,0
0.62957752000809,0.29545479807420805,0.5472808493404014,0.6837200090979236,0.30476169123740005,1
0.9708199921565034,0.14442401438572483,0.16340403878373522,0.7648348589534972,0.5905023310973649,0
0.5460690647696624,0.904854590553599,0.01191204100741905,0.6864325608774001,0.8457252569978907,0
0.5549445505037558,0.31434512028667705,0.6072260904731395,0.9914347550251494,0.19265224002439463,0
0.8994151783443599,0.4691394070723929,0.5384349778136159,0.29788351528145984,0.22636817565906298,1
0.5147653251369128,0.16029182566313116,0.9044240117690184,0.15603589451212097,0.7678051074895174,1
0.6857643709228722,0.1259838097049435,0.8745332013508048,0.7377144321448509,0.33765743809921345,1
0.7156970675226217,0.6151551693206598,0.5511591529246257,0.8425689319059951,0.381070576462325,1
0.004843985438092058,0.23544042174036195,0.7968367236154076,0.7723073643857832,0.4186017593930219,0
0.12678420845250693,0.5104489508261576,0.09686309243009794,0.21169926689066065,0.11318731359876599,0
0.594731230559381,0.21757305288459672,0.44333042988722493,0.43045162192180497,0.11585004808204047,1
0.21305462185156843,0.2414260743634924,0.7792545759172305,0.9199462780893576,0.8982041005099781,1
0.17604763125732747,0.40986252897098496,0.048312467153401206,0.9602267144085312,0.4283731632964699,0
0.6016755920269428,0.38250830098602895,0.3084981428330906,0.6634668189008989,0.7834829211630234,0
0.9753113266594337,0.6754611220781228,0.37489491815877884,0.17070819001424653,0.5443587412901499,1
0.6982050321173107,0.8729770100205556,0.2613809155641067,0.040712975909016014,0.2904863599262746,1
0.6835931480024452,0.00736617760934799,0.24207442135810597,0.09968719040895824,0.634494548791115,0
0.25845446370491987,0.9826614331335286,0.04270210231156912,0.7230196701048909,0.1433305889512112,0
0.9512080817477023,0.5775618572796121,0.7046003273260425,0.6096869854425943,0.22530222274974177,1
0.39544957893556365,0.9188331830598058,0.03840647947862119,0.674833421195942,0.9652538822416058,0
0.9378159481540361,0.8747430930561145,0.9298073088114919,0.596998770758191,0.17958715983270068,1
0.8563281692395542,0.9467766076019811,0.08347837020438587,0.5418717191948377,0.20998280348653575,0
0.4741603403219917,0.7821915776781891,0.16416613130955282,0.20623506211248588,0.2487918405535713,0
0.07169806456512973,0.809067229788687,0.4231477302427169,0.2295930212653834,0.09058803354168965,0
0.3834580535614234,0.4602448226709305,0.3744230053035532,0.8822067556683549,0.3183856579365404,0
0.45374666298237165,0.38377784984086694,0.26262344495810575,0.6943042652968128,0.32880184679583413,0
0.024209885817458865,0.5490816275542467,0.9002089017267016,0.33967493767041435,0.35775502340602194,1
0.8166254353385712,0.6646815663056812,0.611521387198001,0.8829657239081428,0.09222581418102882,1
0.9476040805381736,0.6333920272411325,0.3530250469053914,0.04876229033398882,0.3810818525750995,1
0.3248932323573802,0.16920386782166896,0.06811100188389352,0.497940976144995,0.30297649087591005,0
0.4047108775530235,0.08712447209838303,0.49399864727467724,0.7547552820968474,0.8539182252422816,0
0.47170969475766444,0.7978854201203041,0.6081297276876306,0.9072398499041334,0.893074095869021,1
0.3969798409491264,0.19055913564278515,0.04769962561479635,0.7413419381988846,0.07431710997343755,0
0.7266825402246387,0.3545881049628653,0.7787774310714424,0.8127284543715039,0.7831648610167361,1
0.8576437880284117,0.6081642304439876,0.6683953616118193,0.520826560589015,0.4781413293519192,1
0.35079537760702906,0.06732824026584039,0.3368333222873998,0.30600382520544334,0.47503089803423304,0
0.04745358209036021,0.1129469063071945,0.6291025004448138,0.22297048830298916,0.1507016369333939,0
0.33899658616916684,0.46857920368235273,0.5456554212058927,0.5615902228790157,0.5309521587909041,1
0.49341361170651354,0.914494122706171,0.5486324785656801,0.6272697232413842,0.8851348791950853,1
0.5842358454017565,0.547582769602871,0.20691360382545987,0.7420042529236366,0.661511354249492,0
0.6580857155959284,0.6016310946525081,0.47582626407871265,0.8642579198707959,0.28080377232541365,1
0.6347557389509426,0.6200381020157433,0.7089114044932407,0.7772950953046622,0.4081771861949651,1
0.7651485351640048,0.9301809544003732,0.4901041162573726,0.8150228274990935,0.6159435795857904,1
0.2622380362994178,0.6360458238711203,0.5348311074748728,0.7625945547471699,0.52432938941632,1
0.8702153403612793,0.7290602353485782,0.9714836654119612,0.3414692906998087,0.5847433548694403,1
0.42399758406102916,0.6918246803672576,0.0828513354197713,0.10865502896744195,0.6404381623816294,0
0.2787408411204555,0.7650513037567372,0.4535529657277969,0.04510358507449186,0.19284220049938172,1
0.9485806676622657,0.819635093461171,0.8132406740387763,0.5591203393115721,0.2687838248114589,1
0.8991534890039626,0.3095019833200382,0.42287991225261445,0.6364780722022948,0.06613429657448033,1
0.44856743290816536,0.36201211163005287,0.2794861865773194,0.5179508253730117,0.6039952908585495,0
0.8611950993286231,0.7711345121634825,0.22669254942190797,0.22644778996200665,0.6675806908274535,0
0.8106814427658923,0.7474778437062655,0.13642322955992303,0.821970425760988,0.06698202935629738,0
0.11005616466282431,0.40223795140843055,0.7135354795084368,0.8916677736002612,0.8529328568617482,1
0.7574745179457089,0.41908590878233665,0.8755390177863687,0.22605726900849332,0.027733678624412228,1
0.4802972931275784,0.8270038667074636,0.4138615317119463,0.4951388394526014,0.21870240369786198,0
0.05038843303379337,0.4764188778146631,0.20319091701657443,0.9351551577499351,0.8010402273067234,0
0.6533930199595855,0.5082562148165805,0.5463302451343273,0.3518722096091714,0.21209849479592158,1
0.4476429978880415,0.015239669648291931,0.5396991353459977,0.9417132204596962,0.9361514318736751,1
0.08772145573029722,0.9178175487836393,0.15933087117309352,0.3224548315912179,0.2814805844823153,0
0.7771336086841183,0.46480656872430837,0.7217681740550659,0.53510946831374,0.14444341569639263,0
0.03543536927631219,0.9326153864519391,0.14365750573495384,0.29883084911483815,0.4410167566698421,0
0.10658828435467116,0.4436866376553158,0.06177872988749167,0.9206121734381747,0.38664696423940237,0
0.12573100836130136,0.5537832885043664,0.7374654192544047,0.5224650741248955,0.8119544966505365,1
0.4508344686535716,0.40794692242547026,0.7931845145124946,0.8339501171701503,0.40042178070833556,1
0.7813190998533333,0.2164907029236629,0.7548398126301544,0.8465665049686668,0.031159273198060777,1
0.724245619221899,0.9856138046793045,0.942732531904545,0.513676529661377,0.09603421971296777,1
0.011762099512443447,0.7961345508879187,0.582221573975476,0.3738246384774734,0.49067660971189453,0
0.20981825021936562,0.1916008788906418,0.47476195432243606,0.018118080840094586,0.688813692165271,0
0.4236631619301232,0.0018228238456957646,0.36553941457855976,0.23815514189976672,0.6661172514553284,0
0.836608366097213,0.775843608481662,0.8815845613510163,0.3271098481667608,0.6636231472808264,1
0.5003242671853705,0.36910552255078677,0.06929015061943467,0.9594157686825119,0.9137595415149365,0
0.98615472446141,0.16674611367213654,0.02575519729729936,0.7702576158848313,0.34295761305407724,0
0.4671933764461802,0.4404098996379192,0.42707959491273273,0.7965729138371734,0.028263197032080356,0
0.4296836049425329,0.08373509261386725,0.6074363989885964,0.06658574759317115,0.6183846288335145,0
0.39490002493329857,0.33833964655964543,0.2089098023804662,0.43767233918723136,0.717978293026912,0
0.7975456440958004,0.12118644806424428,0.8420695784525289,0.9179901028247986,0.7667106277534688,1
0.5655851095809481,0.23593419787511927,0.6187652775048518,0.2772449307918261,0.9063789834771945,1
0.35739475499865825,0.3549632167489214,0.3974013514376056,0.3319881778336081,0.5146028882919993,0
0.8659518301761394,0.9701423736107943,0.06812195454286396,0.5520218371698653,0.8758687830131621,1
0.938582046458732,0.18851113691727495,0.5563858931885,0.8241370341256037,0.0629302191005322,0
0.9651727087018442,0.25382704889320507,0.4177333232337739,0.6180116295292092,0.30919249709346497,1
0.8203196541453965,0.8547804527405675,0.6884843157044743,0.11400186358047737,0.5460632626998654,1
0.2687978006120997,0.9566640973285311,0.6190289428862499,0.25183963200959925,0.42112614084030564,1
0.24676259280520352,0.8992343193670821,0.07933976579004731,0.27730369369185026,0.5255681218778309,0
0.827044467706386,0.9351081904034446,0.9518758774614455,0.3582289174888238,0.41217485192996794,1
0.6680290906344237,0.39500519855061356,0.9525813637266717,0.07867708772838145,0.5195810965245717,1
0.7824284170826861,0.581938989298393,0.6590154328495751,0.26872392272589374,0.12529652419802284,1
0.24668382159991664,0.44210881466778706,0.3083843345767321,0.5560656397859883,0.4753059432603499,0
0.28215729563897063,0.22757237954402876,0.8050773511159165,0.9967707007048655,0.1413520386569851,0
0.6278087725261501,0.3987971153716867,0.03899076150671732,0.0011419272482985354,0.4720554097228774,0
0.13079622543618485,0.36012542626280475,0.9765667246858983,0.8797363431000721,0.7877554973526685,1
0.5665925069096592,0.32648473754957796,0.3137055276866464,0.5513674021323597,0.21009424512314534,0
0.018352730557168795,0.16004020848599998,0.11268677066995492,0.019469337739938974,0.8926931716743242,0
0.091497620265652,0.5366661524053479,0.03678798108779513,0.9580155315197466,0.14616526099302984,0
0.8954231978444809,0.24974428678261928,0.916957199380377,0.5030542811048022,0.6134869368414804,1
0.374225695403147,0.9686266009290355,0.2432190091080283,0.9611709904270359,0.2527445633693791,0
0.962110254796262,0.5856452202764791,0.40940477762286653,0.8689680349074369,0.2394957982262459,1
0.05378239850228639,0.15251640246359455,0.5304198074336591,0.6191515787752636,0.8046666890536814,0
0.4710750443463332,0.5406580970632687,0.5453874088286171,0.731514021178987,0.7629346881400751,1
0.7650654298880305,0.658232813721494,0.2990664387482178,0.6911927773482577,0.04220942796894622,1
0.13673529314878052,0.9932805652293949,0.7970282222522476,0.017408397677427856,0.6043905000540443,1
0.8916410325147458,0.9087388142368843,0.41508315997453604,0.3347228744602765,0.6448256255667332,1
0.09540347911805058,0.04696802492479368,0.5605381059302376,0.06340820920144141,0.18939617109936902,0
0.6980016082203816,0.4769937296516714,0.5795270848632407,0.7279054559415638,0.6802138908271058,1
0.8015965011793025,0.6133057500770863,0.8107052999079448,0.017523054623885814,0.7552545352855212,1
0.05730856893263914,0.2424570042356794,0.07400017065002495,0.6551929264567076,0.7637817385846355,0
0.8044876659351764,0.31823735417065124,0.599517430897887,0.22103166906624871,0.8768145458776561,1
0.4692618435833652,0.4459936157599538,0.4206762230928608,0.6919837299775836,0.6519159027482145,0
0.5409387633031497,0.7342047782768496,0.3703789075627536,0.6305709156965549,0.7523600656100707,1
0.9373339849392628,0.4325965733246304,0.13044873833861603,0.07232336688025787,0.28829960188009673,0
0.4303300727245454,0.4824389190627244,0.36662340943687577,0.4480580137183825,0.5613446520461215,0
0.8703580074827869,0.1090729255340892,0.4743503371784282,0.9496475221070578,0.48543723567205976,1
0.42746966632572037,0.31505460022128884,0.27044595228471024,0.5035048463561673,0.6888764638842503,0
0.1278204747754501,0.59952409769234,0.3527747058711078,0.4712638233102888,0.2310936738606607,0
0.8405602012881294,0.5574435204288567,0.4146790296371381,0.13839204943490335,0.026247111642246357,0
0.965034752093738,0.7009242090583209,0.2720169233124945,0.6102111136572954,0.11789173952277265,1
0.5961991773996573,0.30520131985292265,0.5888572154195091,0.6299749996033737,0.7526530139549062,1
0.028137126091167253,0.6892133441027867,0.4170176597644004,0.5807242163418747,0.33766327899993887,0
0.691569716100974,0.7931017195719486,0.39321320493779743,0.9585952697484571,0.6783678675668275,1
0.3279348368884438,0.8217979181199766,0.7044908832913097,0.973544315444233,0.23235658606230614,1
0.48781690900208796,0.43672823692525586,0.19781115653695647,0.8238769348363997,0.44644817523770863,0
0.041683714956766926,0.06473021677460855,0.20775701070755992,0.5851723173576355,0.017578761397221587,0
0.7294488874620827,0.11550541327153918,0.5904329562258577,0.09683198248065383,0.08032362375925373,1
0.06312597256780295,0.8926033078900266,0.27474174135288876,0.7896216833332657,0.7584843951402204,0
0.4739985047030558,0.40274516010607386,0.2631741577615305,0.32956432071762753,0.45431187471887924,0
